"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2021-07-01,578.74254917754
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2021-10-01,559.64780655547
12,"Software y Servicios Informáticos",161,"Servicios Informáticos","Ingreso de divisas","millones de dólares","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2022-01-01,631.48189683596
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2006-01-01,1746
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2007-01-01,2060
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2008-01-01,2473
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2009-01-01,2541
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2010-01-01,3016
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2011-01-01,3619
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2012-01-01,4002
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2013-01-01,4153
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2014-01-01,3692
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2015-01-01,4353
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2016-01-01,3646
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2017-01-01,4290
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2018-01-01,3733
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2019-01-01,3394
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2020-01-01,3245
12,"Software y Servicios Informáticos",162,"Software y servicios informáticos","Ventas","millones de dólares","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2021-01-01,3788
12,"Software y Servicios Informáticos",163,"Software y servicios informáticos","Ventas","millones de pesos corrientes","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2006-01-01,5366
12,"Software y Servicios Informáticos",163,"Software y servicios informáticos","Ventas","millones de pesos corrientes","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2007-01-01,6417
12,"Software y Servicios Informáticos",163,"Software y servicios informáticos","Ventas","millones de pesos corrientes","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2008-01-01,7821
12,"Software y Servicios Informáticos",163,"Software y servicios informáticos","Ventas","millones de pesos corrientes","OPSSI-CESSI","Anual","Nacional","PAIS","200","Argentina",2009-01-01,9476
